"decimalLongitude","decimalLatitude","species"
5277473.76795664,4084425.34750007,"Campanula latifolia"
5308680.37402667,4161954.83992213,"Campanula latifolia"
5190135.93028361,4088018.88014973,"Campanula latifolia"
4251819.59726777,2632316.86192096,"Campanula latifolia"
4334764.67216356,4105305.49780641,"Campanula latifolia"
4775019.38471014,4169090.67863428,"Campanula latifolia"
4537391.01776707,3916482.65229325,"Campanula latifolia"
4759073.78972055,4006913.6282504,"Campanula latifolia"
4789210.06935514,4150200.33162244,"Campanula latifolia"
4756870.9892027,4144010.62217103,"Campanula latifolia"
4516487.27613545,2683005.88553148,"Campanula latifolia"
5243664.08727872,3961133.59061287,"Campanula latifolia"
5284132.20356039,3606993.44550308,"Campanula latifolia"
4772440.72598881,3037636.77159619,"Campanula latifolia"
3460391.58890353,3902601.09110836,"Campanula latifolia"
4250316.06288692,4014375.44958068,"Campanula latifolia"
4379103.49732694,4120353.66688468,"Campanula latifolia"
4325251.83019226,4193520.03909857,"Campanula latifolia"
5107806.4740574,4040674.12468001,"Campanula latifolia"
5206845.78821221,3993302.13139817,"Campanula latifolia"
5250009.23494419,4153607.16975633,"Campanula latifolia"
5266410.27904435,4060952.16303048,"Campanula latifolia"
5179538.9367696,4007039.40667083,"Campanula latifolia"
5104968.46298618,4029595.93683967,"Campanula latifolia"
4432465.56923707,3908123.07995961,"Campanula latifolia"
4425999.58126353,3863719.75308733,"Campanula latifolia"
4391670.24426069,3991689.81980703,"Campanula latifolia"
4417673.43040957,3883937.09898603,"Campanula latifolia"
4414122.73068066,3903002.69646926,"Campanula latifolia"
3402625.26872195,3236202.46960225,"Campanula latifolia"
4403808.84004951,3934365.53017751,"Campanula latifolia"
4430108.72928117,3913080.52297374,"Campanula latifolia"
4593210.77667725,3919393.89994327,"Campanula latifolia"
4474869.77122491,3792818.57564549,"Campanula latifolia"
4440124.40697138,3918444.37613855,"Campanula latifolia"
4772166.51873704,3040614.31954154,"Campanula latifolia"
4369706.30988338,4200733.33635292,"Campanula latifolia"
4507527.79444236,4809815.55498868,"Campanula latifolia"
4374528.37759927,4193468.39084037,"Campanula latifolia"
4356817.33199016,4207848.02391931,"Campanula latifolia"
4424388.71546528,3893438.82557822,"Campanula latifolia"
4420044.80375536,3903985.83362786,"Campanula latifolia"
4396307.37710187,3919710.35312118,"Campanula latifolia"
4421761.45274661,3893444.11416943,"Campanula latifolia"
4410885.40039941,3900244.73777563,"Campanula latifolia"
4343087.32669585,4471526.15056586,"Campanula latifolia"
4536576.15234012,4991549.00288962,"Campanula latifolia"
4325573.90049054,2683116.40088471,"Campanula latifolia"
4365402.74493194,4496382.29217153,"Campanula latifolia"
5046574.42700412,4189770.47238212,"Campanula latifolia"
4580334.16227665,3263251.41251351,"Campanula latifolia"
4319888.71527812,3383824.75188175,"Campanula latifolia"
4257381.0653588,2644906.84750993,"Campanula latifolia"
4426700.05231176,4568231.84831217,"Campanula latifolia"
4705304.73418418,4371317.49350644,"Campanula latifolia"
3604339.96192842,3320629.96304644,"Campanula latifolia"
4115706.60013628,2643677.10804965,"Campanula latifolia"
4417323.07822958,2766107.05061983,"Campanula latifolia"
4533663.72560058,2801636.49277444,"Campanula latifolia"
5289738.59014545,4036074.65178462,"Campanula latifolia"
5130257.3004375,4272438.19753636,"Campanula latifolia"
5012949.06997649,4221830.14551903,"Campanula latifolia"
4079876.19592907,2669798.14079399,"Campanula latifolia"
5162949.64172,4307539.1652264,"Campanula latifolia"
5065674.65345953,4358627.36924069,"Campanula latifolia"
4308277.22655555,3252259.33607938,"Campanula latifolia"
4362472.8200541,3415426.43922231,"Campanula latifolia"
3973304.38512672,2443224.68441643,"Campanula latifolia"
5307379.78921453,3747069.78613331,"Campanula latifolia"
5242067.79588696,3835152.5194451,"Campanula latifolia"
5151727.86438236,4220783.86905806,"Campanula latifolia"
5152574.52920354,4746942.71259357,"Campanula latifolia"
5174924.23446662,4237773.5469767,"Campanula latifolia"
5154451.92948735,4304953.90906474,"Campanula latifolia"
4375380.14905817,4170785.84944342,"Campanula latifolia"
4149506.89001422,3209764.59677239,"Campanula latifolia"
4308618.84034148,3383669.1979154,"Campanula latifolia"
4078364.86120369,2488817.68818587,"Campanula latifolia"
5210887.71907099,4544229.72488938,"Campanula latifolia"
4550863.59501458,2770509.25800916,"Campanula latifolia"
4633406.69835579,3102456.78498342,"Campanula latifolia"
5181361.29176624,4238665.38642136,"Campanula latifolia"
4321121.82898526,3043044.40487746,"Campanula latifolia"
5055416.90492372,4337186.88206766,"Campanula latifolia"
4472605.56765964,4751349.22592405,"Campanula latifolia"
4318651.4477694,2546153.50472078,"Campanula latifolia"
3916783.77949409,3207523.37895375,"Campanula latifolia"
5129502.0950104,4228883.57574884,"Campanula latifolia"
4562052.7361113,3598676.69261973,"Campanula latifolia"
3509433.79204592,3401503.38165,"Campanula latifolia"
4064503.02632398,4144692.02010195,"Campanula latifolia"
3703200.81241845,3234128.72145117,"Campanula latifolia"
5261349.79803966,3875701.90089216,"Campanula latifolia"
5213626.03659269,4273709.98824895,"Campanula latifolia"
5169804.35422339,4543579.05282558,"Campanula latifolia"
4160399.46597061,2528645.64332949,"Campanula latifolia"
5127019.7466054,4384613.94775023,"Campanula latifolia"
4320424.93738347,3389533.93458886,"Campanula latifolia"
5155409.20645698,4617125.03813496,"Campanula latifolia"
4355477.40401984,3466233.94832189,"Campanula latifolia"
5163689.43904985,4242425.17515207,"Campanula latifolia"
4587098.40474571,3121384.19873154,"Campanula latifolia"
4097432.65958397,3233600.09167731,"Campanula latifolia"
4742035.15661287,3069203.19426988,"Campanula latifolia"
3435067.76378139,3158555.65751417,"Campanula latifolia"
4193116.5428816,3191220.57410678,"Campanula latifolia"
5083565.19679568,4197703.37739807,"Campanula latifolia"
5210107.07968364,4530886.57248674,"Campanula latifolia"
5311455.22506871,4612639.49092037,"Campanula latifolia"
4436803.29529031,2777187.64957401,"Campanula latifolia"
3584526.68573139,3178460.29490209,"Campanula latifolia"
4447286.701956,2753491.72963371,"Campanula latifolia"
3676836.42365359,2964892.38113159,"Campanula latifolia"
4328624.94200389,2534350.14627441,"Campanula latifolia"
4206164.25935226,2659056.71081934,"Campanula latifolia"
3568976.45713173,3384686.17456644,"Campanula latifolia"
4621748.81054016,3891310.86408301,"Campanula latifolia"
4292219.97597951,2652236.08873252,"Campanula latifolia"
4302989.82157188,2696480.61128386,"Campanula latifolia"
4553337.88914106,3291210.9803443,"Campanula latifolia"
4731909.98744276,3076732.83995802,"Campanula latifolia"
3520996.7658048,2213465.71448648,"Campanula latifolia"
4728580.56237055,3070965.05210153,"Campanula latifolia"
4123802.13044108,2351894.96852571,"Campanula latifolia"
5129949.43552072,4210975.02112824,"Campanula latifolia"
4533257.22774851,2638471.59876243,"Campanula latifolia"
4581285.7059394,2898114.13280029,"Campanula latifolia"
3460381.85791767,3283575.26022243,"Campanula latifolia"
4213238.00798751,3178707.77198374,"Campanula latifolia"
4097599.69430007,2299083.7717916,"Campanula latifolia"
4226771.26508331,3005161.48439723,"Campanula latifolia"
4577606.91698681,3108391.48246854,"Campanula latifolia"
4045267.41801201,3203394.87991649,"Campanula latifolia"
3269284.97151539,2936207.84483429,"Campanula latifolia"
4066724.36752771,2605895.10151208,"Campanula latifolia"
4610733.09932033,2757744.64918264,"Campanula latifolia"
4375221.27940715,2858086.12863486,"Campanula latifolia"
3721491.6528171,3331197.16287708,"Campanula latifolia"
4307859.67161943,2631531.04032284,"Campanula latifolia"
4925154.74101143,2969320.12994149,"Campanula latifolia"
5009910.65446369,4338885.75861492,"Campanula latifolia"
4187706.4884691,3114063.97343929,"Campanula latifolia"
4728877.2968193,3080032.1516885,"Campanula latifolia"
4586777.28532717,3076934.94067304,"Campanula latifolia"
4352249.4014897,4092906.30859055,"Campanula latifolia"
4366090.91890204,2756955.48731071,"Campanula latifolia"
3498377.90760152,3627351.46807465,"Campanula latifolia"
4091231.1516539,2750386.79921665,"Campanula latifolia"
4055987.87677372,3235660.91822052,"Campanula latifolia"
4743113.72792604,2977653.42174595,"Campanula latifolia"
4541952.71256472,3660405.20856825,"Campanula latifolia"
3646159.55389971,2159603.56898133,"Campanula latifolia"
5234414.48735239,3905540.54604381,"Campanula latifolia"
4029432.63437429,2475889.0376797,"Campanula latifolia"
4246830.29840701,3266222.05023055,"Campanula latifolia"
5067512.94504564,4405764.31977116,"Campanula latifolia"
4012990.71165895,3192726.56350165,"Campanula latifolia"
3860886.96549081,2958710.19241101,"Campanula latifolia"
3745771.80866138,2678238.16207885,"Campanula latifolia"
4062168.3241478,2605187.64631042,"Campanula latifolia"
4545649.9141141,3265174.72448327,"Campanula latifolia"
3756073.28699459,2877639.61186893,"Campanula latifolia"
5154398.99946743,4213263.13053477,"Campanula latifolia"
3987405.50236793,2460357.81419654,"Campanula latifolia"
4257399.93098265,2629203.52652555,"Campanula latifolia"
3460870.9156246,3221421.27623683,"Campanula latifolia"
4368478.86217557,4060597.5363499,"Campanula latifolia"
3390680.43881794,3679258.6793006,"Campanula latifolia"
3576660.69183681,3841452.82609647,"Campanula latifolia"
3483430.30900415,3818146.99281513,"Campanula latifolia"
3555566.88166233,3854093.52595495,"Campanula latifolia"
3481971.6402518,3816375.47528855,"Campanula latifolia"
3414271.83621063,3689715.25119203,"Campanula latifolia"
3548986.59641905,3717360.87112888,"Campanula latifolia"
3553758.91197036,3712698.44239856,"Campanula latifolia"
3407347.47923807,3707087.79003286,"Campanula latifolia"
3448653.08436151,3225538.72754297,"Campanula latifolia"
3467800.67472884,3227534.72287597,"Campanula latifolia"
3462867.3558498,3454386.00445558,"Campanula latifolia"
3463571.83512856,3470534.72707328,"Campanula latifolia"
3460532.04694075,3221482.73866666,"Campanula latifolia"
3459264.39289486,3457022.55776829,"Campanula latifolia"
3459932.44155661,3460977.40851433,"Campanula latifolia"
3474156.61871865,3234454.85602173,"Campanula latifolia"
3494857.45214885,3794640.25555257,"Campanula latifolia"
3469586.82510407,3749143.24932108,"Campanula latifolia"
3516610.37288297,3803167.09206577,"Campanula latifolia"
3564501.84688796,3692185.57817283,"Campanula latifolia"
3495109.66643625,3784434.53411324,"Campanula latifolia"
3459102.59806533,3911938.08917745,"Campanula latifolia"
3526894.81610077,3678609.08691549,"Campanula latifolia"
3522819.46584923,3887983.1106335,"Campanula latifolia"
3474520.73226551,3750142.7780754,"Campanula latifolia"
3475784.55182316,3734327.50511707,"Campanula latifolia"
3464252.18450478,3918183.71587385,"Campanula latifolia"
3511147.74778248,3678059.96844635,"Campanula latifolia"
3517487.54521037,3876945.25254558,"Campanula latifolia"
3515511.78421366,3795984.60358986,"Campanula latifolia"
3550149.80893485,3703551.44729045,"Campanula latifolia"
3565818.67656894,3695113.53788879,"Campanula latifolia"
3536606.90896796,3885652.00996222,"Campanula latifolia"
3525693.43753774,3672814.77825472,"Campanula latifolia"
3417554.13700176,3743095.29333963,"Campanula latifolia"
3538220.83475434,3900618.91455858,"Campanula latifolia"
3486782.94245326,3733492.99193027,"Campanula latifolia"
3553966.99060243,3682530.68885731,"Campanula latifolia"
3505967.75619507,3797340.57153343,"Campanula latifolia"
3477688.3922561,3913888.31785322,"Campanula latifolia"
3491263.1381636,3797278.69088814,"Campanula latifolia"
3523641.38169181,3888911.01062533,"Campanula latifolia"
3439541.88459293,3741436.91817171,"Campanula latifolia"
3509855.91803071,3720459.12313107,"Campanula latifolia"
3560993.38370632,3695928.31761128,"Campanula latifolia"
3520582.36224139,3969483.51759695,"Campanula latifolia"
3517376.40022186,3885854.55585092,"Campanula latifolia"
3500446.23370041,3774032.44670026,"Campanula latifolia"
3538515.4836443,3681071.55792409,"Campanula latifolia"
3491533.85522877,3731676.66873917,"Campanula latifolia"
3433171.85156703,3720091.82235289,"Campanula latifolia"
3497765.40765167,3635586.68882886,"Campanula latifolia"
3568781.6838465,3868165.23886009,"Campanula latifolia"
3477336.37704528,3622755.65318213,"Campanula latifolia"
3526802.07812231,3919313.78427636,"Campanula latifolia"
3537160.75852172,3859598.3824208,"Campanula latifolia"
3508955.9163914,3779559.5174358,"Campanula latifolia"
3487496.58126612,3808533.79626667,"Campanula latifolia"
3490850.4705348,3727725.93277931,"Campanula latifolia"
3500420.90007026,3791669.93538052,"Campanula latifolia"
3479604.46144963,3904878.13363276,"Campanula latifolia"
3550052.59476877,3701230.36503613,"Campanula latifolia"
3473303.53576401,3731695.54676208,"Campanula latifolia"
3479356.22657788,3819102.67325249,"Campanula latifolia"
3474309.9395861,3951272.33744647,"Campanula latifolia"
3538173.32456162,3874058.40753199,"Campanula latifolia"
3530990.30523968,3882537.79996876,"Campanula latifolia"
3380165.22292524,3731420.95289419,"Campanula latifolia"
3530564.55719702,3670215.40616086,"Campanula latifolia"
3542397.26066712,3889752.45793052,"Campanula latifolia"
3549223.53067351,3681791.26269412,"Campanula latifolia"
3495009.7133547,3710762.50335245,"Campanula latifolia"
3422742.03472145,3755608.92430462,"Campanula latifolia"
3461296.48531409,3703219.19205426,"Campanula latifolia"
3527344.3095616,3680921.93973976,"Campanula latifolia"
3484562.63535982,3720652.74587168,"Campanula latifolia"
3507343.19012961,3908123.97204194,"Campanula latifolia"
3431434.22058409,3744323.32577674,"Campanula latifolia"
3516296.31465593,3803982.30179926,"Campanula latifolia"
3382403.49675265,3738823.01336404,"Campanula latifolia"
3468854.23627121,3729394.43165467,"Campanula latifolia"
3551784.79381522,3896138.72995055,"Campanula latifolia"
3502315.455144,3626689.38619575,"Campanula latifolia"
3415968.8322586,3751493.65267896,"Campanula latifolia"
3523925.55346494,3880125.00184907,"Campanula latifolia"
3460096.92986597,3757803.88553844,"Campanula latifolia"
3431652.63574494,3751148.19089331,"Campanula latifolia"
3382743.06594753,3658449.33371058,"Campanula latifolia"
3468668.8488663,3807181.73146523,"Campanula latifolia"
3537929.21430905,3797534.84765336,"Campanula latifolia"
3487652.06922169,3946256.61531543,"Campanula latifolia"
3435175.51077292,3751319.0241824,"Campanula latifolia"
3480657.24423269,3753988.79620344,"Campanula latifolia"
3486137.34336563,3814403.25704028,"Campanula latifolia"
3520951.67065406,3655572.07628576,"Campanula latifolia"
3519467.93010296,3682248.9867052,"Campanula latifolia"
3591060.56599956,3906900.64991178,"Campanula latifolia"
3544181.66842251,3798510.60277869,"Campanula latifolia"
3465023.1769905,3961487.28746385,"Campanula latifolia"
3484944.34835521,3728720.21047766,"Campanula latifolia"
3496873.00398017,3777378.77061233,"Campanula latifolia"
3513615.83317161,3779840.80974957,"Campanula latifolia"
3482558.92281714,3808400.09698423,"Campanula latifolia"
3530914.9249319,3891643.93015252,"Campanula latifolia"
3563988.80022895,3839360.68567802,"Campanula latifolia"
3562252.25710552,3797487.23054283,"Campanula latifolia"
3567596.41955635,3894628.11373974,"Campanula latifolia"
3542562.90058934,3908011.81796123,"Campanula latifolia"
3501162.1889104,3769693.89873304,"Campanula latifolia"
3515524.43114894,3661415.65377973,"Campanula latifolia"
3430217.24900004,3725264.06424312,"Campanula latifolia"
3449911.14828582,3651760.73278869,"Campanula latifolia"
3454975.73802736,3963432.598292,"Campanula latifolia"
3502019.48305841,3774631.05457787,"Campanula latifolia"
3589537.35423549,3837571.11961949,"Campanula latifolia"
3524977.583452,3673951.81725463,"Campanula latifolia"
3498917.73848317,3819413.77620011,"Campanula latifolia"
3418627.60712243,3619493.64009384,"Campanula latifolia"
3456783.71008504,3741589.10348725,"Campanula latifolia"
3555046.2053045,3801805.31747103,"Campanula latifolia"
3495888.15823026,3800564.48430811,"Campanula latifolia"
3438815.78888716,3649048.32859583,"Campanula latifolia"
